M1 >
(size of Audio: 48 X 13)
(M1 - size of Encoded: 48 X 2)
2.72623 -1.87196 
1.75794 -0.816328 
3.56851 -0.356253 
4.35698 -0.526578 
2.61061 -0.851357 
5.43652 -1.04733 
6.63852 -1.69268 
6.0889 -1.14041 
4.63868 -1.83738 
3.65345 -2.43713 
3.33551 -2.61177 
4.53506 0.738196 
3.34016 -1.86072 
2.91814 0.27738 
2.91966 2.67417 
4.37535 -0.525333 
4.92992 -0.0508487 
4.75063 -0.829467 
6.73494 -1.22297 
6.16809 -0.612881 
4.90437 -1.34995 
4.04135 -1.81482 
3.24856 -1.42858 
2.86425 -0.679076 
2.9006 -2.14512 
3.29144 -0.0911013 
4.50992 1.58905 
4.04209 -0.404567 
5.06346 0.974596 
4.65618 0.320829 
6.75432 0.216374 
5.27218 -0.418901 
4.3234 -0.510376 
3.52623 -1.47602 
2.94818 -1.2185 
3.56138 -1.25509 
1.34059 1.21948 
2.59955 -0.646105 
3.5034 0.937234 
3.75046 1.19458 
4.28318 1.13406 
4.60867 0.679867 
5.63179 0.509117 
6.2321 -0.757523 
3.67624 -0.653389 
4.0148 -0.858771 
3.74993 0.292651 
3.61373 0.0611995 
2.56525 0.0584426 
2.41674 0.956267 
2.42719 1.94601 
4.14775 0.354497 
5.35172 1.87873 
3.95434 0.869082 
4.50756 1.39961 
6.40354 0.546281 
5.42206 0.403079 
4.48673 -0.402295 
3.37667 1.03142 
4.59043 0.320781 
3.57073 1.85276 
2.3975 -0.389265 
3.1822 3.02004 
3.42339 0.91908 
4.84385 1.55473 
3.86291 2.04727 
4.11051 1.9491 
4.79268 0.953376 
3.95923 0.066719 
5.40012 1.00123 
3.22357 0.0175774 
3.31567 2.42662 
3.20015 0.0565648 
2.75966 2.00723 
2.52876 0.801643 
1.57926 0.586952 
2.33955 -0.164921 
4.2797 1.12566 
4.63785 1.49874 
4.85851 3.37398 
4.51724 3.2358 
5.12981 1.37688 
4.40809 1.20403 
4.82015 -0.362841 
4.55279 0.973658 
3.48346 0.151745 
3.31442 -0.310875 
1.91118 0.367891 
1.93688 0.943621 
1.88008 1.30354 
4.25221 1.52595 
4.07831 2.76097 
4.6833 3.64449 
4.84737 3.89476 
3.21724 3.82461 
4.13856 2.33772 
3.64163 1.00671 
3.05102 1.81165 
2.53172 0.276291 
0.932437 -1.32565 
0.532623 -0.635801 
0.774412 -0.351749 
0.884075 2.16733 
2.59721 3.03515 
1.77319 3.38414 
2.62392 2.47601 
2.11226 1.3406 
3.4229 2.15965 
4.16263 3.11347 
4.0196 3.10532 
4.16694 2.21747 
2.66633 3.37222 
1.7869 1.49468 
2.41569 2.09828 
1.59439 1.17209 
2.30762 2.04513 
1.64118 1.47445 
-0.16325 0.0704276 
0.40211 0.0554344 
1.9797 1.84236 
0.830282 2.60785 
1.87283 2.6457 
2.01116 3.08243 
3.36076 1.66672 
2.77563 2.71685 
1.44016 4.30639 
2.71642 1.86702 
1.30246 1.98847 
1.06431 2.25793 
0.0391168 1.15459 
1.17479 2.40253 
1.26989 1.03512 
2.27264 1.54891 
1.14421 0.629631 
1.11744 0.567699 
1.86287 0.79318 
0.243981 -0.375743 
0.859004 1.57671 
0.624451 1.40352 
0.780324 1.66818 
1.49548 2.51704 
1.00973 0.879714 
0.867269 0.3285 
1.37918 0.957964 
1.27907 0.997903 
1.44413 1.6836 
1.69548 1.80993 
1.65187 2.7381 
0.918882 1.48023 
0.40292 -0.302106 
0.257391 0.109999 
0.222587 -0.382327 
0.0982985 -0.61143 
0.403342 -1.21925 
0.490759 -0.420841 
0.316287 -1.12583 
0.47739 -2.09506 
0.504182 -2.23672 
-0.393543 -2.89708 
-0.558134 -3.03077 
0.278307 -1.90459 
0.517337 -1.28573 
0.00496557 -1.80888 
1.08468 -2.41796 
0.710205 -2.52819 
-0.650945 -2.88704 
0.367034 -2.50286 
0.585754 -0.871475 
-0.593561 0.134517 
-0.638591 0.907426 
-1.05419 -0.946621 
-0.536018 -2.2235 
0.755076 -0.72802 
0.00779536 -2.01156 
-0.349853 -3.43378 
-0.53927 -2.01893 
-0.433249 -1.81625 
-0.611953 -1.1094 
0.560293 -1.22591 
0.84001 -0.825954 
-1.05344 -2.66086 
-0.532721 -2.24274 
-0.455421 -2.51248 
-1.39586 -3.28605 
-0.930497 -1.21711 
-0.226851 1.22064 
-0.990207 0.960797 
-0.0399918 -0.32512 
-1.18388 -0.770001 
-1.19337 -1.24213 
-0.267685 -1.98924 
-0.566136 -1.8552 
-1.03922 -2.58391 
-1.49114 -3.1229 
-0.773103 -1.7499 
-0.708013 -1.38241 
-1.10087 -1.31007 
-0.790625 0.139338 
-0.362095 0.573496 
-0.840967 -1.65313 
-1.31159 -3.02772 
-0.677223 -2.56914 
-0.123881 -2.14857 
-0.745216 -3.17207 
-1.6243 -4.1115 
-0.657933 -2.23582 
-0.693868 -2.8052 
-0.943971 -2.22092 
-1.54687 -3.45904 
-0.868833 -1.92977 
-0.631351 -1.28793 
-0.564203 -0.439643 
-0.50927 -0.108233 
-0.84514 -0.732393 
-0.641701 -0.494933 
-1.17933 -1.14654 
-0.900219 0.0277926 
-1.11563 -1.06335 
-0.875918 -0.536888 
-1.54739 -0.184456 
-0.825703 -0.276753 
-0.895071 -0.266363 
-0.889687 -0.389564 
-1.07618 0.241549 
-0.448451 1.76458 
-2.02701 -0.820606 
-1.55668 -0.337433 
-0.389072 -0.740857 
-1.21622 -0.0530403 
-1.70002 -0.793038 
-0.495247 2.01148 
-0.921332 1.97855 
-0.652956 1.8742 
-0.969596 0.268269 
-1.17904 0.649069 
-0.606909 -0.191212 
-1.08861 -0.349947 
-0.429444 0.482291 
0.205324 1.83443 
-0.958559 1.2513 
-0.769648 0.89937 
-0.487639 1.06087 
-1.0816 0.0072339 
-1.29914 0.252519 
-0.78871 0.668336 
-0.208967 2.4341 
-0.803184 0.11174 
-1.11048 0.133757 
-0.97063 0.539051 
-1.67266 0.228672 
-1.25305 1.22948 
-2.14199 0.7286 
-1.58291 -1.14897 
-1.28451 -1.04158 
-0.651939 -0.894182 
-0.360054 -1.21484 
-1.25555 -2.45148 
-1.25656 -2.98096 
-0.465714 -1.73569 
-1.39413 -2.45535 
-1.17784 -0.187323 
-1.01904 -1.62461 
-0.950588 -1.72883 
-1.19219 -2.88031 
-1.18033 -3.21736 
-0.724704 -3.53531 
-1.03718 -4.05446 
-0.221114 -3.27236 
-1.60348 -4.53482 
-1.24806 -3.69194 
-1.28313 -2.46247 
-0.620774 -1.78337 
-0.299211 -0.375007 
-0.636125 -2.48068 
-0.786981 -3.09214 
-1.0118 -3.79224 
-0.653485 -3.47863 
-0.914347 -4.34342 
-1.25706 -3.78575 
-1.63064 -3.5818 
-1.03724 -1.93624 
-1.2826 -1.69137 
-0.942065 -1.84571 
-1.16511 -0.684657 
-0.792221 1.8926 
-1.08006 1.9598 
-1.53848 -0.246211 
-1.05347 0.963181 
-0.926366 0.275067 
-1.10763 0.478065 
-0.856614 -0.0714291 
-1.16709 -0.73906 
-0.918659 -1.55 
-1.02316 -0.00809922 
-1.24146 1.05487 
-1.34005 -0.636235 
-1.27411 -1.5254 
-0.768349 -1.26619 
-0.60139 -2.06568 
-1.4692 -3.12923 
-0.63868 -3.18761 
-0.516302 -2.61871 
-1.26512 -1.95398 
-1.1789 -1.53414 
-0.751803 0.275057 
-1.4234 -2.02657 
-0.720199 -1.87026 
-0.256614 -2.26528 
-0.721522 -3.09345 
-0.509873 -2.92082 
-1.05588 -2.87317 
-1.15307 -3.02777 
-0.899013 -3.54642 
-0.670488 -2.52726 
-1.18841 -2.47668 
-0.567936 -1.90326 
-1.39237 -2.61341 
-0.913028 -2.64446 
-1.58839 -2.0274 
-0.98664 -1.35243 
-0.775328 0.213978 
-1.18591 -2.29973 
-1.11655 -3.97697 
-0.849413 -2.59868 
-1.14437 -3.07813 
-1.05574 -1.59083 
-1.44422 -0.908536 
-0.297869 -0.20957 
-0.822168 -1.94196 
-0.559587 -2.50161 
-0.84002 -3.16053 
-1.04766 -2.50561 
-1.07413 -2.84951 
-1.02327 -1.25333 
-1.12639 -1.22362 
-1.6941 0.226939 
-0.60721 -0.726244 
-0.982186 -2.42591 
-0.150612 -2.52094 
-1.0582 -4.37366 
-1.03373 -3.8482 
-1.37039 -4.13892 
-1.60793 -3.9487 
-1.30386 -3.38616 
-1.28803 -2.87037 
-1.48138 -1.89279 
-1.47462 -1.60221 
-1.40017 -1.9949 
-0.81556 -2.74016 
-2.12456 -3.6816 
-1.18609 -3.31009 
-1.37365 -2.50912 
-1.08637 -0.925283 
-0.621205 -1.08543 
-1.41772 -1.05523 
-1.02057 -0.163398 
-0.84561 -0.315702 
-2.30423 -0.240831 
-0.921234 0.273861 
-0.960992 -1.61191 
-1.23072 -1.68009 
-1.42416 -2.84665 
-1.02813 -2.49983 
-1.08035 -3.25231 
-1.35587 -3.77911 
-1.63453 -3.93192 
-0.80676 -2.18458 
-0.086928 -1.02499 
-1.52163 -2.10393 
-1.28617 -1.0196 
-0.852539 0.22464 
-0.59714 -0.168917 
-1.48841 -1.24017 
-0.944453 0.827942 
-0.330552 0.715761 
-0.186758 2.21204 
-2.03685 1.02212 
-0.885365 1.11291 
-0.71218 1.25327 
-0.655119 1.34124 
-1.46209 2.09229 
-0.736689 0.300374 
-0.570748 1.94909 
-2.09589 0.962181 
-1.23964 -1.11104 
-0.437359 -0.087916 
-0.621671 -0.604521 
-0.296761 0.505847 
-1.31932 0.983509 
-0.99135 -0.865695 
-0.840516 -0.685394 
-0.978487 0.515921 
-1.09913 1.14944 
-1.56821 0.235235 
-1.28759 -0.782969 
-0.657807 -0.883751 
-0.486843 -1.28732 
-0.973024 -0.535587 
-1.78367 0.147428 
-0.585606 -1.22712 
-0.972245 -0.776917 
-0.931767 -1.40764 
-1.68023 -1.13868 
-0.625554 -0.741129 
-0.641256 1.31548 
-0.436375 0.674345 
-0.442843 0.163238 
-0.707657 1.017 
-0.807268 -1.02167 
-1.46301 -1.79343 
-0.718558 1.5797 
-1.16236 -0.287584 
-0.501828 -0.474616 
-1.02464 -1.67923 
-1.00077 -2.02958 
-1.16587 -2.55903 
-0.695212 -1.42243 
-1.14083 -1.03162 
-1.20068 -1.45016 
-0.846457 -0.694497 
-1.60325 1.31705 
-0.718924 0.51179 
-0.781116 0.45549 
-1.68808 -2.0708 
-1.39343 0.939519 
-0.611146 0.359176 
-0.818859 -1.63734 
-0.480718 -1.70858 
-1.08838 -1.36262 
-1.47747 -2.02883 
-1.81184 -0.802407 
-1.00331 -0.46689 
-0.901369 -2.11436 
-1.45219 -2.96625 
-1.08494 -3.43113 
-1.1327 -2.57764 
-0.965403 -2.6413 
-0.699305 -1.70596 
-0.364455 -0.797094 
-1.03321 0.322045 
-0.190262 1.2996 
-0.794581 -1.08812 
-0.596384 -1.45681 
-1.02576 -1.82928 
-1.35277 -2.37707 
-0.952689 -1.53019 
-0.926138 -2.23535 
-1.28845 -1.95532 
-1.06033 -1.28627 
-1.04854 0.194296 
-1.04062 1.00625 
-1.28498 0.849075 
-1.12109 1.95632 
-1.14105 -0.771331 
-1.18209 -1.29121 
-1.65906 -2.54763 
-1.1688 -2.77869 
-0.992709 -3.0683 
-0.493064 -2.76635 
-1.23718 -3.8356 
-1.19002 -3.76721 
-0.853323 -3.48281 
-1.305 -3.88849 
-1.40458 -3.63015 
-0.670091 -1.31061 
-0.49935 -1.12321 
-0.657197 -1.1314 
-0.925837 -1.76834 
-1.37186 -3.77967 
-1.24339 -4.00321 
-0.840467 -3.24116 
-1.43747 -4.1619 
-1.60458 -3.83249 
-1.4037 -4.31513 
-0.978389 -1.88895 
-1.43965 -0.535583 
-1.64823 -0.867772 
-1.42758 2.27162 
-0.156712 4.13855 
-1.00176 1.78605 
-0.845813 1.97495 
-1.80174 0.804789 
-0.732558 1.54197 
-0.714124 0.125387 
-1.9085 -2.56034 
-0.879995 -2.16785 
-1.60393 -3.55692 
-1.30847 -3.21127 
-0.447749 -3.0017 
-0.988901 -2.66253 
-0.769495 -3.14917 
-0.686167 -2.90323 
-1.38896 -3.717 
-0.741363 -3.14051 
-0.957437 -2.74855 
-1.67003 -2.78005 
-0.366714 -1.34276 
-1.45705 -0.620312 
-1.17261 -1.43855 
-0.848312 -1.38246 
-0.418886 -0.848481 
-0.532514 -1.18304 
-0.789504 -2.18892 
-1.49716 -2.70721 
-1.0521 -2.05024 
-0.388668 -2.03723 
-1.86766 -3.00463 
-1.07914 -2.23203 
-1.28163 -1.88439 
-1.19514 -2.11997 
-1.49887 -1.80212 
-0.893348 -1.25197 
-0.993155 -0.835997 
-1.34803 -1.97812 
-0.591759 0.00377615 
-1.59094 -1.3139 
-1.02821 -1.19655 
-1.30807 -0.739566 
-1.36073 -0.994854 
-0.732643 0.513583 
-0.831824 0.853619 
-1.20672 0.824358 
-1.06638 -1.44133 
-0.865316 -1.82589 
-0.984364 -1.88855 
-0.867525 -2.05346 
-2.18223 -3.07033 
-1.30566 -2.03835 
-1.74756 -1.31082 
-0.671748 -2.1083 
-0.661354 -1.30154 
-1.27702 -2.64834 
-0.844421 -2.53317 
-0.0538581 -2.04343 
-0.262907 -1.45438 
-1.25672 -1.95392 
-0.836016 0.298387 
-0.834836 0.0101186 
-1.49223 0.157453 
-0.607448 -0.399507 
-0.658233 -1.62941 
-1.40069 -2.28022 
-1.00711 -1.54858 
-2.31974 -2.77411 
-1.44002 -1.14916 
-0.876178 -0.835973 
-0.916568 0.142553 
-1.90585 -0.977883 
-0.987382 1.0305 
-1.03422 0.341918 
-1.47841 1.84364 
-1.46826 0.656119 
-1.76725 0.66264 
-1.19174 1.13045 
-1.48955 0.742387 
-1.90592 -1.47385 
-0.711993 -0.0419455 
-1.03328 0.476499 
-0.828868 -0.727231 
-0.531605 -1.46653 
-1.75002 -2.62364 
-0.345878 -1.03177 
-1.17817 -1.2992 
-0.884269 -0.633172 
-1.01564 -0.869643 
-1.43377 -1.62455 
-0.305451 -1.6353 
-1.45466 -2.6882 
-1.49871 -2.59245 
-1.18336 -1.4448 
-1.44764 -2.0932 
-1.55451 -1.84233 
-0.948728 1.92105 
-1.297 -0.567923 
-1.27722 -1.46344 
-2.15114 -2.58365 
-0.80058 -1.73384 
-0.923161 -0.660349 
-1.67865 -1.28391 
-0.340489 -0.922914 
-0.953855 -1.95238 
-1.29758 -0.878425 
-1.64749 -1.84364 
-1.54093 -0.0492371 
-1.70214 1.16786 
-1.91997 0.362918 
-1.23949 0.707502 
-1.68921 -0.394881 
-1.61016 -0.613571 
-0.730909 0.801407 
-1.66375 -1.56747 
-1.24878 1.72394 
-1.18662 3.02732 
-0.557123 1.97134 
-0.764859 -0.393448 
-0.661926 1.89205 
-0.925006 0.311483 
-1.03768 1.40348 
-1.21728 1.50339 
-1.28457 -0.818091 
-0.204569 -0.944901 
-0.109159 -0.970136 
-1.34639 -0.651551 
-0.553537 -0.343391 
-1.41593 -1.53302 
-0.450365 -0.21129 
-0.71245 0.864598 
-0.738436 0.552957 
-1.28399 1.12285 
-0.556575 0.171976 
-1.5399 -1.17529 
-1.54775 -0.357069 
-0.336536 0.209684 
-1.11113 2.55842 
-1.56086 1.58368 
-0.787992 2.66335 
-0.891686 1.46828 
-1.66907 -0.125302 
-0.722836 -0.215175 
-0.890851 -0.129151 
-2.00956 -1.18913 
-1.43361 -1.73906 
-0.455344 -0.0571545 
-1.29897 0.686553 
-1.35771 1.69753 
-1.23667 1.35889 
-1.64098 -0.473337 
-0.960104 -0.293515 
-0.432946 0.761452 
-1.13655 -0.82703 
-0.877018 -0.0675234 
-0.552873 2.94459 
-1.43705 -0.187612 
-1.29905 1.6101 
-1.26058 1.61165 
-1.4497 1.52699 
-1.67055 -0.222373 
-1.02345 -0.356979 
-1.77916 -1.71836 
-0.643021 -0.90673 
-1.11056 -1.61893 
-0.881911 -0.952978 
-1.07101 -1.17763 
-1.03977 -1.62808 
-0.99123 -1.97197 
-1.14404 -2.62969 
-1.3161 -2.27045 
-1.23449 -2.91786 
-0.828319 -1.78556 
-1.30993 -1.79929 
-1.26716 -1.50746 
-0.822512 0.447653 
-0.896927 -0.317572 
-1.0536 0.691385 
-0.553694 -0.93246 
-1.03064 -1.01 
-0.754655 -1.58204 
-1.68712 -1.82124 
-0.554369 0.0665712 
-0.486213 0.201053 
-1.05373 -0.724496 
-1.35582 -1.38966 
-0.81943 -2.64239 
-1.24454 -1.10181 
-0.815277 -0.495766 
-0.940233 0.390007 
-1.25153 -0.0683466 
-0.872327 -0.639544 
-0.848147 1.85339 
-0.932309 1.15695 
-0.94402 0.561883 
-0.566414 -0.630158 
-1.29454 -0.854379 
-0.723998 0.505421 
-1.08698 0.383216 
-0.289797 2.29631 
-1.42138 1.91019 
-0.770779 0.0931659 
-0.576575 1.6085 
-0.414078 0.0616997 
-1.30874 -0.633066 
-1.19242 0.518948 
-1.10487 0.00641449 
-0.99696 0.543787 
-0.485193 1.70295 
-1.01997 -0.473801 
-0.408951 -0.45937 
-0.418973 -0.673472 
-1.24329 -0.770552 
-1.37321 -1.06147 
-0.558905 0.564864 
-1.31114 -0.506321 
-0.611729 -0.465886 
-1.34403 -0.046179 
-0.787757 0.610853 
-0.933636 0.546964 
-0.509016 2.13063 
-0.392259 -1.05731 
-0.715118 -1.59808 
-1.15732 -1.79341 
-1.3561 -1.13288 
-1.15458 -1.17044 
-2.01256 -1.97129 
-0.463612 -1.61781 
-0.814443 -1.48794 
-1.52528 -0.245466 
-0.727337 -0.467975 
-0.486187 0.420201 
-1.31702 0.341376 
-0.577206 -0.0195258 
-1.0011 0.90289 
-0.761997 1.79023 
0.0639006 2.03095 
-1.63709 1.30054 
-1.37131 -0.225979 
-1.75491 -1.17081 
-0.166397 -0.0346696 
-1.09173 -0.109859 
-1.55777 1.27094 
-1.44728 2.70445 
-1.20025 0.926889 
-1.55948 1.24401 
-0.758648 2.49981 
-0.966312 0.719222 
-0.439115 -0.121027 
-1.43714 -0.699681 
-2.05802 -0.571956 
-1.0989 -0.430412 
-1.24155 0.72672 
-1.38677 -0.877928 
-1.54338 -0.360273 
-1.36094 0.198065 
-0.575063 -0.251252 
-0.829386 1.10593 
-0.33864 0.855311 
-0.861287 1.22483 
-1.62732 2.80218 
-1.16877 0.716714 
-1.34436 -0.674816 
-1.6669 -1.46071 
-1.29043 -1.29758 
-2.21018 -1.47204 
-0.87219 -1.49197 
-0.841922 -0.461069 
-1.66987 -1.17466 
-1.25778 -2.2364 
-0.910004 -0.0965904 
-0.3244 0.606262 
-0.193547 1.07163 
-0.718147 -0.0764697 
-0.941095 -0.10968 
-0.684076 0.401459 
-0.801218 0.197909 
-1.03078 -0.45471 
-1.00661 -0.289851 
-2.20606 0.0536445 
-0.751137 -0.531686 
-1.22441 0.525347 
-0.156936 0.583205 
-2.3052 -1.27611 
-0.73563 -0.38488 
-0.906637 1.76377 
-1.73014 1.08932 
-1.87325 -1.21292 
-1.08928 1.72904 
-0.765047 0.67075 
-1.45762 0.590812 
-0.241354 0.582292 
0.018621 1.24049 
-0.675597 0.614333 
-1.05431 0.94781 
-0.836114 0.132886 
-1.05759 -0.0935879 
-0.679664 -1.80737 
-0.843561 -0.983666 
-1.008 -0.852936 
-0.322308 -0.748047 
-0.50071 -1.52871 
-0.711151 -1.24728 
-0.753576 0.998145 
-0.664221 -0.306459 
-0.327563 0.783963 
-1.68644 -1.46227 
-0.542006 0.573093 
-0.59533 -0.239391 
-0.125892 -0.00854901 
-1.03711 0.458962 
-1.08258 1.18231 
-1.06244 2.0129 
-1.67439 0.140545 
-0.548611 -0.096332 
-1.52228 -1.01099 
-1.03799 -0.865748 
-0.0706617 0.46029 
-1.49908 -0.655501 
-1.15123 0.471781 
-1.55207 -1.26874 
-2.13992 0.62631 
-0.725221 0.560919 
-0.577957 0.544851 
-1.06457 -0.769075 
-1.38841 -1.00573 
-1.18817 1.21164 
-0.946597 0.0298177 
-0.366404 1.36776 
-0.614957 1.15633 
-1.61031 0.211689 
-0.743935 1.89875 
-0.633302 2.01992 
-0.694637 2.17782 
-1.20536 0.390491 
-1.13698 2.18696 
-0.488984 1.17805 
-0.586761 0.926119 
-0.983293 0.644322 
-1.02852 0.557061 
-1.17241 0.816161 
-1.73875 -0.737238 
-1.68927 -1.01567 
-0.890904 -0.855955 
-1.02315 -1.48643 
-1.41521 -0.276727 
-0.486953 1.2537 
-1.2331 0.864259 
-1.06831 1.81793 
-0.67872 -1.04198 
-0.511055 -1.17894 
-1.57183 -2.42097 
-0.638784 -2.76131 
-1.46858 -2.57981 
-1.17642 -2.46853 
-0.713181 -2.62301 
-1.73657 -3.07638 
-0.585557 -3.46107 
-0.672279 -2.55082 
-0.880223 -2.6329 
-1.11663 -2.8811 
-0.638106 -2.2534 
-0.386644 -1.13132 
-1.90105 -2.15082 
-1.32855 -1.20368 
-0.996994 0.453936 
-1.57761 -1.37754 
-0.80375 -2.07446 
-1.09137 -2.27188 
-0.824312 -1.01657 
-0.643479 -1.19772 
-0.546979 -2.08372 
-1.2044 -1.55229 
-1.01965 -1.26696 
-0.814941 -1.03505 
-1.4674 -0.306482 
-1.92463 -0.246902 
0.116428 0.664369 
-0.610963 -0.5716 
-0.934315 -0.601102 
-0.559893 -1.18778 
-0.962628 0.17113 
-1.70798 -0.487806 
-1.33305 -0.84414 
-1.0971 0.278006 
-0.662842 1.45162 
-1.14545 1.0811 
-1.09624 -0.304835 
-0.962548 -0.134855 
-0.64431 0.069341 
-1.05971 2.35516 
-1.49794 2.92516 
-0.815307 0.264713 
-0.824589 0.251751 
-1.32369 0.523519 
-1.16764 0.344229 
-0.917087 0.312083 
-1.14486 0.551914 
-0.660874 0.371728 
-1.29197 1.09046 
-0.36866 1.68032 
-0.90574 0.430525 
-0.384699 2.26192 
-0.495952 -0.186614 
-0.962272 -1.20741 
-1.28797 -0.895434 
-1.39348 -2.24636 
-0.385496 -0.138858 
-1.25123 -1.72206 
-0.556884 -1.33053 
-0.902684 -1.74364 
-0.831158 -1.25764 
-1.16399 -0.886967 
-1.33707 -1.40219 
-1.69115 -1.8723 
-1.22469 0.729525 
-0.489149 0.951905 
-1.16396 -0.760319 
-0.70332 -0.448353 
-1.10128 -0.523125 
-1.52342 -0.746695 
-0.961477 -0.301719 
-1.47202 0.305044 
-1.88006 -0.241371 
-0.383491 1.25475 
-1.53637 0.695586 
-1.5874 1.27016 
-1.35263 -0.570121 
-0.888483 0.681064 
-0.0895493 2.81448 
-0.759685 0.896229 
-0.941392 -0.310927 
-0.687422 -0.427098 
-1.30451 -1.1317 
-1.49837 -1.30001 
-0.63881 0.674573 
-1.62919 -0.398312 
-0.805826 0.772377 
-1.32078 -0.727751 
-0.95175 0.785979 
-1.84382 0.10569 
-0.552942 1.91996 
-0.377361 1.85638 
-1.18747 1.53989 
-0.955501 0.498497 
-0.640239 0.420834 
-1.09577 0.183337 
0.00755415 -0.130829 
-0.275991 0.264693 
-1.16923 -0.362224 
-1.20619 -1.2089 
-1.40778 -0.943188 
-0.65267 -0.294389 
-1.19615 -0.0678224 
-0.577966 -0.288063 
-1.30656 -0.00199359 
-0.899115 -0.879117 
-1.68504 -0.643826 
-0.902012 0.468951 
-1.61045 0.907942 
-0.658615 0.918688 
-1.21553 2.1511 
-0.90102 -0.551067 
-1.25398 -1.44285 
-1.15949 -0.430858 
-1.59026 -1.6478 
-0.430885 -0.828464 
-0.713395 -2.01431 
-1.44406 -2.62903 
-1.44071 -2.40207 
-1.01318 -0.963472 
-0.509006 0.280855 
-1.14687 0.86349 
-1.52067 -0.457723 
-0.849372 0.149084 
-1.20699 -1.70536 
-1.99162 -2.48709 
-1.34104 -1.67951 
-1.09278 -2.11659 
-0.786404 -1.44704 
-0.479935 -1.71013 
-0.773195 -1.86565 
-1.51537 -0.803463 
-1.0592 -1.24918 
-1.38433 -1.26661 
-1.11642 -1.23582 
-0.541741 -1.03635 
-0.349212 -0.76299 
-0.704616 0.0407208 
-0.517071 -0.418438 
-1.04046 -0.680487 
-0.89003 -0.986776 
-1.08918 -1.76857 
-1.70072 -1.60699 
-0.146315 2.45177 
-0.966757 1.24015 
-1.01397 0.179874 
-0.863739 -0.419467 
-1.4606 -1.57158 
-1.78507 -0.955886 
-1.37639 -1.57501 
-1.16885 -2.28881 
-0.726223 -1.27969 
-1.04971 -1.7803 
-1.44658 -2.2438 
-1.20201 -1.24173 
-0.86325 -0.577816 
-1.40973 -1.50706 
-1.10591 2.71199 
-0.747938 1.45292 
-0.905941 0.15307 
-1.21841 0.713049 
-1.32486 0.17526 
-1.19624 -0.985616 
-0.849361 -1.05285 
-1.41066 -1.36581 
-0.624595 -0.703422 
-0.960108 1.00319 
0.0210502 -0.0116072 
0.282691 -0.0202855 
-0.865668 -0.85353 
-0.108995 1.55625 
-0.825989 -0.0852241 
-0.813635 -0.247121 
-1.00742 -1.22252 
-0.358786 -1.06843 
-1.11788 -1.23917 
-0.355943 -0.993978 
-1.29613 -2.16432 
-1.44867 -1.31306 
-0.574489 -1.41577 
-1.76167 -2.18161 
-0.460667 1.74621 
-1.06014 -0.391122 
-0.546014 1.58848 
-1.30961 0.716165 
-0.616191 1.53199 
-0.416616 0.684417 
-0.405202 1.59843 
-0.774793 0.999149 
-0.996436 0.963672 
-0.273216 0.311047 
-1.09879 -1.09199 
-1.03872 -2.8906 
-1.13204 -0.809213 
-0.305431 -0.809597 
-0.192817 -0.184114 
-0.417995 -0.575741 
-1.06809 0.28961 
-1.70209 -0.21617 
-1.74591 -0.363489 
-1.38297 1.26299 
-1.14055 -1.37516 
-0.370643 -0.983207 
-0.890911 -1.96406 
-2.10132 -2.92482 
-0.473948 -1.10398 
-1.1209 -1.61091 
-1.02322 -1.67487 
-0.809268 -1.2496 
-1.38582 -1.24482 
-1.87017 -1.31241 
-1.66094 -1.31597 
-2.02608 -1.18185 
-1.19702 -0.592132 
-0.758522 1.03057 
-0.947327 -0.524982 
-0.926541 -1.62085 
-1.43802 -0.0359936 
-1.01753 0.735462 
-1.15012 -1.12284 
-0.911581 -1.36051 
-0.457213 -1.19582 
-0.42598 -0.529659 
-0.876327 -1.73989 
-1.32763 -1.85618 
-0.595218 -1.42237 
-0.779622 -2.10127 
-0.800488 -1.37197 
-1.01573 -1.42699 
-0.852261 -0.702576 
-0.918277 0.931243 
-1.24501 -0.046584 
-1.11728 -1.52144 
-0.891294 0.350156 
-0.466031 0.609108 
-1.42169 -0.203102 
-0.337872 1.43056 
-0.987404 1.69936 
-0.693174 0.388533 
-0.887669 -0.441781 
-0.847816 -1.05928 
-1.0273 1.98947 
-0.851514 -0.18495 
-0.979605 -0.167181 
-1.00278 2.52439 
-0.938727 1.32051 
0.00236324 1.59105 
-0.253162 0.499405 
0.0764379 0.879241 
-1.44463 -0.158513 
-0.528965 -0.0496561 
-1.18078 1.39426 
-0.983578 -0.0157347 
-0.842216 0.800863 
-0.641423 1.92096 
-0.987401 0.778142 
-1.50943 -0.279907 
-0.798576 1.26452 
-0.92627 1.32916 
-1.50707 -0.777082 
-1.01133 0.821913 
-1.33713 0.801422 
-1.12672 1.49986 
-1.18311 -0.21669 
-0.824132 -0.145105 
-0.928204 1.24061 
-2.21508 0.510918 
-0.614574 0.120965 
-0.963199 -1.26337 
-1.71796 1.15982 
-0.756618 0.498925 
-1.3232 -0.641548 
-1.56396 1.31235 
-0.440456 0.555454 
-1.00459 -1.0642 
-0.583932 -0.407499 
-1.34688 -0.606992 
-0.976961 0.832612 
-0.699702 -0.0782111 
-1.40326 0.804484 
-0.672089 -0.279326 
-1.68203 -2.01666 
-1.32277 -1.49164 
-0.260097 0.00963452 
-0.951879 0.0523962 
-0.97956 -0.944832 
-1.0508 1.62883 
-0.463558 1.72822 
-1.35927 0.0281687 
